Instance,Year of Record,Gender,Age,Country,Size of City,Profession,University Degree,Wears Glasses,Hair Color,Body Height [cm]
93605,1980.0,0,58.0,63,0.14557128771031835,979,-1,0,0,179
50060,1981.0,-1,30.0,44,-0.37182583360524935,1290,1,0,0,183
62165,1992.0,-1,69.0,125,0.252130648902119,913,1,0,3,172
84741,1987.0,1,69.0,79,-0.16161069924212654,1010,2,0,3,176
12329,1980.0,-1,17.0,128,0.5177078374103335,837,-1,1,0,204
78681,1998.0,-1,17.0,43,0.4698139415268592,306,0,0,-1,162
95771,2007.0,-1,29.0,35,-0.09768723492419254,1052,1,0,1,201
15240,1981.0,1,22.0,21,17.696038663464588,1012,1,0,2,188
67926,1991.0,-1,65.0,105,-0.3454857447063781,1310,1,1,1,171
106203,2016.0,-1,20.0,165,-0.3548681374345314,1003,-1,0,3,183
91277,2005.0,1,15.0,29,-0.3807935605681777,1084,1,0,1,186
23181,2007.0,0,41.0,148,-0.13028580835346576,683,0,0,0,162
3745,2011.0,-1,32.0,82,-0.3468238998883399,1218,-1,1,3,197
77417,2010.0,1,45.0,124,-0.08908315221175221,916,2,0,3,188
56152,1991.0,1,38.0,142,-0.3365987245031244,735,-1,1,1,202
74978,2019.0,0,46.0,28,0.6934352108030635,982,1,0,2,148
66584,2014.0,0,29.0,29,-0.3583088428556032,845,1,1,0,148
2362,2010.0,0,36.0,8,-0.1464225219688727,1173,0,0,2,182
70450,1993.0,0,21.0,77,-0.38058112553409157,584,-1,1,1,162
13224,2007.0,1,19.0,143,-0.09544228827577145,882,1,0,3,188
99211,2000.0,0,28.0,21,-0.07655876183971375,899,0,0,1,152
111637,2001.0,-1,35.0,51,-0.36633823777932584,1125,-1,1,-1,162
3507,2015.0,0,63.0,141,-0.29542900043001374,1099,0,1,2,166
42293,1985.0,-1,44.0,51,-0.01528099497686114,748,1,1,-1,199
98884,1999.0,0,46.0,129,-0.18764280372476808,1274,0,0,0,163
95594,2018.0,1,20.0,138,-0.38103568084720163,1238,0,1,-1,184
67528,1987.0,1,15.0,83,-0.37506477212713457,1128,-1,0,0,185
17951,2007.0,-1,15.0,41,-0.346751542103804,1086,2,0,2,172
31902,2000.0,-1,15.0,116,-0.33582180598326794,1119,0,0,0,157
22588,1994.0,1,29.0,17,-0.25227500326559205,979,1,1,0,157
31014,1982.0,0,24.0,165,-0.28392364885685567,952,0,1,1,146
54433,1980.0,-1,36.0,12,0.08347392978801117,566,-1,1,3,161
73541,1980.0,0,43.0,41,-0.3639995970765698,711,1,0,1,180
34562,2009.0,0,30.0,8,0.23978993598313317,699,-1,0,0,148
41780,1999.0,0,63.0,41,-0.1615439074410165,932,2,0,2,163
38167,2018.0,0,73.0,143,-0.3509264935051342,1057,1,0,1,153
79330,2010.0,1,23.0,44,-0.3795899166523404,898,0,1,0,206
63453,2019.0,1,33.0,142,-0.36813141210634975,747,0,1,2,200
52520,1996.0,0,33.0,125,-0.03213711195005757,895,-1,0,1,195
38929,2003.0,0,30.0,142,15.572688808124106,1226,-1,1,2,139
77304,2009.0,0,14.0,33,0.41825623705332726,816,1,1,0,177
17199,1996.0,1,52.0,15,0.011319767479120127,1095,0,1,2,160
71103,1982.0,1,26.0,116,-0.16750600335399266,791,1,0,1,167
111920,2002.0,-1,32.0,44,-0.2122871230065675,947,-1,1,2,174
109007,1988.0,-1,26.0,72,0.14103547505021302,808,-1,1,2,153
11191,1983.0,0,37.0,21,-0.3661884200587804,79,-1,1,1,169
91346,1985.0,-1,71.0,109,-0.3134136205427987,1082,-1,1,0,206
61389,1997.0,-1,50.0,13,1.0618810496597963,947,-1,0,0,192
85965,2015.0,0,15.0,112,0.14920494722348587,577,-1,0,-1,155
34455,2015.0,-1,30.0,21,0.6098179056286603,1095,1,1,2,168
104178,1982.0,-1,35.0,125,-0.0038860354083155115,693,0,1,-1,187
75586,1991.0,0,19.0,77,-0.31677779369176523,1156,0,0,-1,133
4606,1995.0,1,33.0,64,-0.37762929899058917,696,0,0,1,192
62350,2011.0,-1,44.0,82,-0.3520494306612969,1026,-1,1,0,189
87117,2019.0,1,69.0,78,0.2596827607470761,816,1,1,0,176
14886,2000.0,1,16.0,65,0.17907711643800306,772,1,0,2,175
68314,2002.0,0,56.0,116,-0.35778239358990943,1012,-1,0,0,151
14629,2006.0,-1,28.0,54,0.01873226590647909,848,-1,0,0,179
52189,2000.0,1,53.0,35,0.4805961790866105,985,0,1,2,186
109072,1988.0,1,37.345303545323276,164,-0.3495600445740911,712,0,1,0,169
5546,1994.0,1,43.0,57,-0.06710864964654614,994,0,1,0,191
83643,1992.0,0,21.0,151,0.847744216141219,798,1,0,0,145
57674,1997.0,1,42.0,8,-0.2449292966393431,876,-1,1,3,201
40168,2011.0,1,19.0,29,-0.12440349153625993,1065,1,1,0,172
6252,1984.0,1,21.0,129,0.21204907458875955,620,1,0,2,174
47209,1982.0,-1,36.0,112,0.0883729228666524,856,-1,0,0,183
78175,2000.0,1,59.0,36,-0.3521816227676605,759,0,1,0,180
19240,1997.0,0,28.0,64,-0.3588083898680721,871,1,0,2,174
66466,1984.0,-1,58.0,7,0.52364627789375,1326,-1,1,2,155
66146,2011.0,-1,17.0,144,0.03648960836270903,921,0,1,0,155
76314,1981.0,-1,41.0,148,0.22067124674733385,753,0,1,-1,166
108053,2013.0,-1,25.0,113,0.0677106008940875,33,2,0,0,157
53634,1998.0,0,34.0,132,-0.3775416347516322,628,1,0,0,169
60759,2004.0,-1,24.0,77,0.20134661612477853,1259,0,0,2,169
89183,2018.0,0,76.0,36,-0.36439988405127793,920,0,1,2,158
35997,2001.0,0,24.0,43,0.3627735866006757,586,2,0,0,181
28473,2019.0,1,22.0,148,-0.3722961592047326,913,1,0,1,193
74423,1995.0,0,46.0,153,-0.3552039517678902,926,-1,1,3,167
82269,2004.0,1,49.0,38,-0.21287990024141917,731,0,0,0,188
87009,2008.0,-1,24.0,125,0.40950604727595874,1023,2,0,0,185
23260,1982.0,0,44.0,142,-0.3671851949239574,560,0,1,2,169
101367,2000.0,-1,48.0,59,0.5255043886940753,751,-1,1,3,166
111577,2017.0,0,36.0,156,-0.36743473651421577,970,0,0,2,176
75178,1985.0,0,34.0,34,0.41627289162592057,1089,0,1,0,145
86700,2009.0,-1,40.0,7,-0.3425951439805599,985,-1,0,-1,197
47194,2014.0,-1,43.0,56,0.20667697291892215,636,1,0,0,198
12882,2017.0,-1,42.0,51,-0.3539720141029716,1047,0,0,2,200
22752,2007.0,-1,17.0,112,-0.33608711785989953,954,-1,0,0,192
84158,2000.0,0,31.0,65,0.313288283289364,853,-1,1,0,178
24782,1989.0,0,24.0,105,-0.3569038958725314,900,0,1,1,148
64865,1986.0,-1,35.0,69,-0.3713898315702254,1160,0,1,0,177
83384,2013.0,-1,30.0,83,0.40192285869020744,850,0,1,1,152
48756,2003.0,0,38.0,36,-0.367056713473211,832,0,1,1,174
92501,1993.0,-1,17.0,127,-0.36678722710901,1018,0,1,2,174
80655,1993.0,-1,27.0,38,-0.04892226263457457,1056,0,0,0,192
1521,2019.0,-1,25.0,15,-0.36597088287322055,1110,-1,1,1,152
43569,1995.0,1,24.0,113,0.8779350379068653,713,0,1,0,187
14836,2011.0,1,26.0,72,-0.3729325366430867,653,1,0,2,177
43390,1981.0,1,19.0,153,0.15755021170662475,491,1,0,0,222
101171,2000.0,1,20.0,78,-0.36956743583021584,997,-1,1,0,172
8508,2008.0,-1,75.0,28,-0.13897848296876733,1060,-1,0,0,161
76540,1993.0,-1,28.0,47,-0.2867980154643485,824,0,1,2,166
27827,1998.0,0,30.0,64,-0.344531178548847,649,0,1,1,196
53770,1998.0,1,57.0,83,-0.3844620074777567,1235,1,0,1,196
3007,2001.0,0,19.0,64,-0.011319406273521366,965,0,0,0,160
5962,2007.0,-1,32.0,41,0.2209003797316975,751,-1,0,1,159
79278,2012.0,-1,21.0,64,-0.37049324440671344,962,-1,0,2,158
39815,2002.0,1,19.0,113,-0.3591915150605506,986,0,1,2,166
66894,2010.0,-1,67.0,8,-0.35286809405684716,73,-1,0,2,166
38824,1998.0,-1,40.0,141,-0.166540769061562,921,0,0,2,179
110358,2004.0,1,65.0,148,0.485550368167558,1040,2,0,1,180
84016,1980.0,1,20.0,101,-0.3422287167383589,1009,0,1,0,141
34634,2011.0,-1,43.0,151,0.07936252336412594,9,1,0,2,197
58629,2015.0,1,25.0,64,-0.24018244044100812,916,2,0,2,176
43277,2010.0,-1,27.0,113,-0.3638896689039095,901,0,0,2,167
72107,1981.0,1,45.0,12,-0.3604308740367037,584,0,0,0,187
64112,2019.0,-1,25.0,148,-0.36629139075215833,710,-1,0,0,202
40583,2010.0,-1,50.0,142,-0.1023306565971974,1022,1,1,1,166
53470,1999.0,-1,42.0,57,-0.3613339548475458,1050,1,1,0,173
83246,1992.0,1,26.0,127,-0.10582980484424051,1041,2,0,0,171
108343,2005.0,0,19.0,78,-0.34014889426490436,774,0,0,2,173
65928,1999.0,-1,22.0,151,-0.1854660403733135,822,-1,0,1,173
71177,1999.0,1,18.0,127,0.21140527583917101,523,2,0,-1,206
86482,2000.0,-1,20.0,5,-0.06720048837307245,830,2,1,2,192
87246,1999.4212743832472,1,23.0,68,-0.3575472307901678,798,1,1,0,193
3253,2009.0,0,17.0,144,-0.3817179776488189,874,1,0,1,146
28932,2011.0,1,37.0,7,0.6692714214236948,1048,-1,1,1,203
52455,1982.0,0,44.0,15,0.033201039821943425,1111,-1,1,0,136
50513,2002.0,-1,43.0,33,-0.25136542880741974,576,-1,1,1,188
43089,1983.0,0,42.0,141,-0.34957488719656,1239,-1,1,1,163
31746,1981.0,-1,16.0,78,-0.3324186709503205,1140,0,0,1,188
72892,1999.0,0,20.0,78,-0.37706342400896237,829,0,0,1,180
53869,1996.0,1,41.0,23,-0.3640227886741775,1057,1,1,-1,175
11949,2014.0,-1,21.0,41,-0.12796340176903512,1016,2,1,1,176
23235,2015.0,1,29.0,64,-0.0478099936133114,955,0,1,1,183
4744,2008.0,0,21.0,129,0.12972586056086355,962,1,1,0,172
82387,2004.0,0,15.0,148,-0.3467264951783877,489,1,1,1,179
43766,2007.0,1,14.0,76,0.015850477987751774,763,1,0,3,217
78542,1990.0,1,23.0,95,0.20490513486169723,926,1,0,1,197
106612,1991.0,-1,68.0,109,-0.32125238053418637,1163,-1,1,1,193
45803,1988.0,-1,68.0,38,0.4452999590236148,821,-1,1,2,151
22820,1983.0,-1,37.0,127,-0.34783598120793796,628,0,0,1,176
82399,2007.0,0,42.0,69,0.3436933954169051,959,0,1,0,170
36025,2018.0,0,29.0,8,-0.35945821843303866,772,-1,1,1,149
100870,2000.0,1,16.0,65,0.33786441927419686,936,-1,1,1,169
84711,2015.0,0,63.0,109,0.31413106594642615,892,0,1,2,182
94654,2006.0,1,26.0,15,-0.08872924843225939,971,0,0,1,175
30571,1998.0,-1,45.0,8,0.586612856894392,813,0,1,1,165
87041,1994.0,-1,43.0,72,-0.11445383233062341,35,0,1,1,155
90743,1985.0,-1,73.0,125,-0.2237358870815629,994,1,0,2,206
94563,2015.0,0,27.0,21,-0.16362558524227966,808,-1,0,0,166
96156,2015.0,-1,27.0,116,0.3085632271927802,829,-1,0,0,200
69756,2003.0,0,24.0,116,-0.349420431156493,739,1,1,1,137
103901,2010.0,-1,22.0,151,-0.3817889439374983,676,1,1,1,188
38951,2016.0,1,33.0,17,-0.35679582302767976,940,-1,0,1,195
83933,1986.0,-1,46.0,151,-0.3430209417126365,859,0,0,2,194
68737,1984.0,1,91.0,129,-0.3522057420291725,976,-1,0,2,150
17270,2012.0,1,45.0,128,0.6469355937677613,851,-1,0,4,199
95734,1999.0,-1,42.0,8,0.5281616819479605,1,-1,0,1,201
37325,2005.0,-1,26.0,127,-0.13156041855798253,1055,1,1,1,203
85997,1990.0,1,16.0,129,0.6228483366604979,1237,-1,1,1,170
111258,2017.0,1,73.0,15,-0.3427338297342537,969,2,1,1,173
103772,2014.0,-1,46.0,69,1.4383187130521273,1087,0,0,0,181
94129,2005.0,-1,31.0,69,-0.35500404019651227,961,0,1,3,159
36227,2008.0,-1,77.0,142,-0.2536845885681853,625,-1,0,0,198
53372,1982.0,-1,24.0,111,1.0752830100853086,874,-1,0,0,209
37478,2001.0,0,18.0,73,-0.35256521179209116,1051,0,0,2,186
28615,1990.0,0,14.0,51,0.32705945394879,749,1,0,0,178
109849,2000.0,0,21.0,68,0.11493333194279634,655,2,0,0,170
82155,1982.0,-1,57.0,119,-0.11724285385892011,1164,0,0,-1,203
79807,1980.0,0,31.0,8,-0.3742808961279958,659,1,0,2,159
3547,2006.0,-1,55.0,135,-0.06165491355312979,1239,0,0,1,190
98326,1987.0,-1,44.0,13,-0.35386301359421557,1158,-1,1,0,183
18334,2015.0,1,30.0,7,0.04153702766603925,896,2,0,2,178
16245,1992.0,1,35.0,147,-0.2594082748577548,925,0,0,3,172
30205,2012.0,1,19.0,65,0.4516187417077967,1066,0,1,1,169
32076,2017.0,-1,34.0,72,-0.3860756788392974,930,2,0,1,185
63977,2018.0,1,57.0,65,-0.13904527476987738,860,0,0,1,187
67149,1991.0,-1,31.0,116,0.694000158120786,1199,1,0,2,176
58624,2015.0,-1,91.0,72,0.058901040626843336,1135,0,1,2,175
32667,1998.0,1,68.0,143,0.2430001169239849,797,-1,0,1,138
70157,1987.0,1,27.0,109,-0.3841512400698141,950,-1,1,1,177
72806,2018.0,-1,27.0,28,-0.38273330579208203,1009,1,1,0,202
91320,2007.0,0,41.0,28,-0.014699349708861132,1068,1,0,0,170
50698,2001.0,1,32.0,51,-0.051000229780220535,1149,0,0,1,175
72627,1990.0,0,68.0,17,0.142204795401591,1201,1,0,2,166
59383,1999.4212743832472,0,24.0,128,0.2677910071026647,1051,1,0,2,167
70550,2004.0,1,18.0,41,0.054479794458919824,719,0,0,0,136
28418,1989.0,-1,60.0,55,0.9980522070601016,720,1,0,2,157
74564,2006.0,1,18.0,135,-0.09876564421294853,883,1,0,0,151
66656,2018.0,1,44.0,51,-0.34916857040647387,769,0,1,2,167
41491,2013.0,-1,38.0,113,0.08134401346372407,1004,1,1,0,152
9350,2003.0,-1,34.0,30,-0.17165266100624152,861,1,1,1,180
39926,1982.0,1,60.0,72,-0.04520372187416303,1129,-1,1,3,195
14147,2001.0,1,23.0,78,-0.3425951439805599,839,1,0,1,194
98149,2010.0,-1,36.0,135,0.580490738957923,1002,0,1,0,165
94359,2014.0,1,48.0,8,0.26764304470992784,988,-1,1,3,199
23162,1991.0,-1,38.0,119,-0.18905609968297862,899,-1,0,0,170
23880,1983.0,0,64.0,36,-0.09944933251042223,1316,1,0,1,151
36300,2018.0,-1,65.0,65,0.18741356811405105,1078,1,0,-1,183
23543,1989.0,1,54.0,153,-0.38234554228008205,916,0,1,-1,174
43560,1999.0,1,25.0,19,-0.3528059405752586,962,1,1,0,143
2776,1981.0,1,31.0,76,-0.3745012163052685,1057,0,1,0,171
24606,2013.0,-1,19.0,148,-0.3805848361897088,952,0,1,2,185
111386,1988.0,0,21.0,105,-0.09271542022906328,1175,0,0,1,147
43259,1995.0,-1,41.0,45,0.6340688954150339,766,0,1,0,160
62456,1994.0,0,19.0,36,-0.361670696844809,828,0,0,1,142
72921,1981.0,-1,59.0,43,-0.18822259366495947,1082,0,0,-1,150
71615,1985.0,0,35.0,129,-0.37179568452835937,704,-1,1,1,154
51089,2015.0,1,31.0,127,-0.36253945409119176,1302,-1,1,3,201
14339,2002.0,0,40.0,156,-0.3665947368488665,1100,-1,1,1,166
82751,2002.0,-1,21.0,165,0.2344433450706642,381,0,1,2,192
51122,1980.0,1,26.0,82,-0.17069577568894964,956,1,1,0,190
111779,2011.0,1,17.0,51,-0.3779674324837088,1041,0,1,2,192
53058,1996.0,1,15.0,45,-0.37303365200865607,838,0,1,1,144
106676,1986.0,0,64.0,69,0.07993164516941782,717,0,1,0,185
59456,2016.0,-1,28.0,30,-0.09101733145223072,490,-1,1,1,175
71950,2011.0,1,29.0,113,-0.14708580166045165,1175,-1,1,0,169
70208,2014.0,0,59.0,80,-0.12322767753755177,712,0,0,0,152
77786,1982.0,1,32.0,29,-0.18628099311324653,929,1,0,0,167
83893,2013.0,1,29.0,12,-0.1579343671893609,861,0,1,2,194
7692,1997.0,0,50.0,164,0.11318422165122694,885,1,0,0,148
105680,1990.0,-1,31.0,41,0.18823455066936207,770,2,0,0,203
10492,1980.0,1,29.0,21,-0.3838200640559768,600,0,0,0,171
96095,1991.0,1,67.0,13,0.4141499327809157,722,0,0,0,158
35917,2019.0,-1,22.0,68,-0.2856685846608557,765,1,0,0,176
22865,2019.0,1,56.0,92,0.24052510962729587,952,-1,0,2,194
104696,2001.0,1,23.0,156,-0.3776928439680341,613,1,1,2,140
95525,1985.0,-1,73.0,64,-0.20696604285146694,1072,-1,1,2,194
98202,1997.0,1,83.0,36,-0.21162894546646221,1048,1,1,1,176
19786,2004.0,-1,17.0,69,0.2388339783297456,885,1,0,0,181
111024,2011.0,-1,32.0,82,-0.34490502710228244,1081,0,1,1,183
27931,1984.0,1,34.0,148,0.21435942154243423,870,-1,0,0,156
15354,2007.0,-1,27.0,17,-0.0640737971836083,938,0,0,0,184
99799,1995.0,-1,26.0,33,0.2909357576831531,904,1,0,3,204
33617,2016.0,-1,31.0,57,-0.31084677451958337,616,0,0,0,188
107470,1985.0,1,22.0,138,-0.37589688664929727,857,1,1,0,177
82153,1991.0,-1,49.0,33,-0.17002878534175345,998,1,1,1,156
86187,2019.0,0,42.0,41,-0.17311558698333243,1036,-1,1,1,172
81968,2015.0,-1,21.0,69,0.035973363399962606,986,0,0,0,191
6431,1992.0,-1,16.0,80,-0.23727467793296023,945,0,1,1,193
2777,2013.0,-1,33.0,57,-0.02394862266674644,1026,1,0,0,176
61652,2010.0,0,42.0,43,-0.26188606514615675,911,1,0,3,156
92570,2014.0,-1,59.0,60,-0.30524693136123876,1071,-1,0,1,168
28652,2009.0,-1,44.0,156,0.5789132464886503,789,0,0,2,192
11859,1991.0,1,38.0,144,-0.38470876607630217,941,-1,1,2,178
1188,1996.0,1,50.0,38,-0.024196308929196202,964,-1,1,0,187
106850,2014.0,0,28.0,137,-0.3677519975694885,1039,0,0,3,162
52865,2012.0,1,26.0,26,0.13617637151945697,864,1,0,0,184
50637,2009.0,1,37.0,77,0.1550506213164716,871,1,0,2,158
72803,1995.0,1,19.0,43,-0.30824977941947806,1083,0,0,0,183
12426,1985.0,1,39.0,78,-0.09529710887474753,842,0,0,0,179
25445,1994.0,-1,15.0,28,-0.37531106689372784,1079,0,1,0,181
69173,1991.0,-1,25.0,141,-0.3629253622753832,783,-1,1,1,172
24280,1989.0,0,18.0,8,-0.35593402326057927,991,0,0,-1,163
75508,2010.0,-1,55.0,82,-0.05610841106928281,1044,1,1,0,166
57362,2007.0,-1,28.0,51,-0.37496412059351736,1004,0,0,0,175
18827,2008.0,0,51.0,63,0.04809514763753217,872,0,0,0,188
10822,2006.0,1,77.0,45,0.8255220273135632,928,0,1,-1,139
80983,1991.0,0,65.0,125,-0.34527794799181355,982,0,0,2,158
16230,1994.0,1,26.0,110,-0.20199051750072045,999,2,1,2,210
76809,1993.0,-1,30.0,69,-0.3659597509063689,1234,1,1,2,184
49660,2009.0,1,21.0,109,-0.07681758006901519,769,1,1,2,176
73954,2001.0,-1,18.0,109,-0.07881947877450804,1044,-1,0,3,150
78646,2008.0,-1,16.0,21,0.38063482741418797,796,0,0,1,166
24838,1983.0,1,66.0,144,-0.25277037579049155,947,1,0,0,192
103023,2016.0,0,56.0,22,-0.3602615753741678,1100,-1,1,-1,165
77794,1986.0,1,32.0,41,-0.3724798366577852,1071,0,0,-1,116
76449,2011.0,-1,31.0,119,0.10561587568794453,1271,-1,0,2,165
102805,1991.0,-1,22.0,142,-0.35351792262181364,1066,-1,0,0,208
67170,1997.0,-1,23.0,78,-0.21616986027804122,948,1,1,2,165
72537,1988.0,1,49.0,8,0.28346110577420564,620,0,0,2,168
29326,2003.0,1,19.0,112,-0.19474314324832798,695,0,1,0,174
11778,1996.0,0,41.0,8,-0.353873217897163,1036,1,1,0,154
4084,1993.0,1,27.0,65,-0.13595800929634624,666,2,1,1,165
88570,1984.0,0,60.0,106,0.3944162023765614,815,2,1,2,154
79588,2015.0,-1,29.0,141,-0.324056244684952,1010,0,1,1,160
29607,2006.0,0,69.0,30,-0.3535049353271534,966,2,1,2,134
15085,1991.0,1,17.0,63,0.48903699295189296,1038,-1,1,2,205
15107,2005.0,0,15.0,77,-0.19450195063320835,1174,0,1,1,172
41298,1983.0,1,21.0,63,-0.35984459044918216,824,-1,0,2,179
17715,1988.0,1,37.0,129,0.6519394128675892,1147,0,1,2,152
17272,1983.0,-1,61.0,45,-0.1740084634912272,1012,-1,1,0,205
49505,2019.0,-1,53.0,39,-0.013617693596440062,727,-1,1,-1,182
103604,2001.0,-1,70.0,151,-0.339472163446713,974,-1,0,0,177
42372,2010.0,0,32.0,138,-0.37995216940697196,1277,0,1,0,172
100149,1990.0,1,68.0,142,-0.3454249827206461,887,-1,1,2,177
54719,2017.0,1,47.0,109,0.2228173971899463,947,1,1,2,155
33143,1999.0,-1,43.0,21,0.31670255028916305,1185,0,1,0,184
52400,2015.0,-1,35.0,103,0.09097270095847063,1020,0,1,2,159
88098,1997.0,-1,44.0,113,-0.28957265820212846,723,-1,1,2,207
99314,2002.0,1,32.0,128,0.6736759696413407,827,0,0,2,136
10566,2003.0,1,57.0,33,-0.009334669350258179,634,0,1,3,189
17318,1994.0,1,29.0,105,0.5917131530402677,670,0,1,0,197
7663,1980.0,1,17.0,21,-0.2809713584814011,955,0,1,3,203
18244,2016.0,-1,68.0,104,-0.3729965454524838,1173,1,1,3,208
109366,2014.0,0,60.0,30,-0.36660818797547895,1013,-1,1,0,167
52465,2014.0,-1,36.0,127,0.08294330603474802,826,0,1,-1,198
45430,2011.0,0,51.0,125,-0.3568315380879955,1009,0,1,2,168
85276,1989.0,-1,25.0,80,0.4852317156164288,666,-1,1,0,159
75088,1996.0,-1,56.0,36,-0.35918131075760323,793,0,1,0,205
40821,2013.0,-1,33.0,138,0.12113754813479644,1045,0,1,0,172
60481,1987.0,1,56.0,63,-0.3644281778003593,944,-1,0,2,174
90274,1981.0,0,24.0,8,0.5505146713861235,1308,1,0,0,153
46356,1988.0,-1,26.0,13,-0.3657296902581009,1032,0,0,2,156
68450,2008.0,-1,19.0,125,0.2394058831267504,928,0,0,0,209
78862,2019.0,1,49.0,142,-0.3432876450851245,1164,-1,0,2,158
49024,2005.0,-1,27.0,150,0.3722417882399773,954,0,1,3,196
87924,2014.0,1,38.0,77,-0.3807648029871442,620,0,0,0,150
2856,1989.0,-1,14.0,129,-0.20835011739669182,1192,0,1,1,152
27288,1982.0,0,28.0,77,0.19566560237480715,662,-1,1,3,170
65691,2001.0,0,70.0,83,-0.15049728566853784,783,1,1,0,149
63010,1996.0,-1,31.0,12,-0.3490623528894308,938,-1,1,0,159
89413,2015.0,-1,41.0,128,-0.37735934879443606,1080,-1,1,-1,205
64524,1990.0,1,15.0,77,0.05436569179869016,1280,-1,1,2,175
83101,1998.0,1,15.0,130,-0.37017041736801487,1022,0,1,1,203
51105,2014.0,1,15.0,156,-0.21785588942411782,878,-1,0,0,197
90635,1984.0,0,75.0,33,-0.15347694212916946,1150,1,0,0,160
4923,2015.0,-1,16.0,51,0.7007860195807861,926,0,1,2,205
78012,1996.0,-1,45.0,78,-0.3171790083303777,1033,0,1,1,199
101114,1987.0,1,20.0,55,0.07808559399984842,928,-1,0,1,186
99068,2002.0,-1,27.0,68,0.39353909615503985,750,0,0,0,162
45287,2007.0,1,22.0,63,0.4909498359225724,1077,0,1,0,178
13367,2005.0,0,18.0,43,0.40099333945809257,808,0,1,0,151
67038,2005.0,1,28.0,69,-0.16291406702767677,864,0,0,1,171
39739,1998.0,1,26.0,13,0.11128482980715992,966,1,0,0,173
31605,1994.0,1,36.0,38,-0.3373000384147799,781,1,1,1,155
80154,1985.0,1,27.0,68,-0.27814801338864503,1046,0,0,2,162
36770,2013.0,0,38.0,92,0.5406995234466114,536,0,0,-1,180
67060,1984.0,0,33.0,7,0.2511352655327984,986,0,1,2,143
21541,2013.0,-1,36.0,65,-0.17006032591449985,1001,0,0,0,153
90791,1987.0,0,19.0,125,-0.1973953343507395,563,-1,0,0,128
7031,2016.0,1,54.0,57,-0.38203802169580453,1133,0,1,0,174
26704,2019.0,0,28.0,72,-0.27374439283490337,1113,-1,0,3,166
31023,2010.0,-1,53.0,135,0.8919186436003775,928,0,1,3,153
21329,1995.0,1,14.0,69,0.19352177109195542,1116,1,1,0,168
73837,1993.0,1,32.0,69,-0.06544998658564659,574,0,1,0,179
20069,2009.0,-1,27.0,153,-0.34909853178169875,683,0,1,0,207
103110,2006.0,-1,70.0,33,-0.24834124447938144,1113,0,0,0,192
33567,2005.0,1,34.0,43,-0.3620612433485219,819,1,0,1,191
12305,2006.0,1,31.0,33,0.08115616152310205,1161,1,1,1,183
11755,2015.0,1,19.0,38,0.1787473319200222,699,0,1,0,189
17216,1990.0,1,22.0,59,-0.12560528012428865,872,0,1,2,181
56153,2009.0,0,21.0,144,-0.381691075395594,580,0,1,2,149
37935,1989.0,-1,43.0,128,0.5634180124630711,811,1,0,0,161
56651,1989.0,1,41.0,63,-0.344761239197115,1276,0,0,2,164
73632,2015.0,-1,62.0,23,-0.07919239966403914,1141,0,0,1,152
36187,2012.0,0,28.0,12,-0.1493493015869589,945,0,1,2,150
56553,1983.0,0,32.0,63,-0.07879443184909177,652,0,0,0,175
2277,1984.0,1,46.0,84,-0.3631804698490674,835,0,0,0,157
3259,2009.0,1,58.0,135,0.15798482224579222,828,0,0,3,191
99527,1981.0,1,45.0,109,-0.2952977359875544,694,1,1,0,186
65332,1992.0,-1,26.0,109,0.19497402893414684,909,1,0,0,195
67605,2009.0,0,34.0,63,-0.1182628203217048,985,-1,0,2,175
34605,1989.0,-1,42.0,63,-0.13207480819292033,935,2,1,2,197
100566,1984.0,-1,40.0,82,0.6446192169987087,1048,0,0,1,162
44180,2009.0,1,16.0,125,0.12092418543680601,864,-1,1,1,168
24278,1996.0,-1,17.0,107,-0.3767113755572781,669,0,1,1,204
19323,1984.0,0,37.0,54,-0.36882530470677083,1303,0,1,1,178
36998,2010.0,-1,17.0,112,-0.016732325155148244,742,1,0,0,194
17003,1998.0,-1,80.0,51,-0.367477872885766,1023,-1,1,0,165
53074,1987.0,-1,27.0,153,-0.3733383896012207,1036,2,1,0,203
30998,1985.0,1,54.0,65,-0.2079498304219837,821,-1,0,0,190
87702,2006.0,-1,60.0,25,-0.3526816336120816,1001,1,1,0,152
14730,2011.0,1,41.0,119,-0.16415110684406914,940,0,1,0,218
20104,1990.0,0,67.0,148,-0.3472209400393829,1021,0,1,0,145
108237,1995.0,0,51.0,65,-0.37062172585745984,1226,0,0,0,181
105184,2000.0,-1,48.0,23,0.14858619539931361,915,0,1,-1,166
33014,1997.0,0,45.0,33,0.36395543041476186,872,0,1,1,188
58679,2000.0,0,32.0,141,1.401069296638615,684,1,1,2,161
23812,1992.0,1,47.0,28,-0.3680474585230101,843,2,1,0,168
71690,1996.0,1,42.0,105,-0.3409865747704929,529,-1,0,1,226
62936,1982.0,1,41.0,45,0.8671370300607408,1053,-1,0,1,187
72772,2017.0,-1,63.0,13,-0.35624850132413904,947,-1,0,-1,185
90967,2013.0,1,28.0,144,0.090292259484662,855,-1,1,0,170
93092,2018.0,1,53.0,144,-0.31058749245832973,1031,-1,1,-1,158
101193,2002.0,-1,62.0,68,-0.323638332096062,662,-1,1,2,150
53323,1986.0,1,54.0,41,-0.3436856129000719,760,0,1,2,152
91937,1984.0,1,17.0,140,0.14805278865433752,847,0,0,-1,164
